site,edition,classification,category_type,category,short_definition,detail_note,verification_status,source_pdf_page,source_section,definition_origin
Uveal Melanoma – Iris Melanoma,AJCC8,yp,M,M0,No distant metastasis; site-specific wording requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Uveal Melanoma – Iris Melanoma,AJCC8,yp,M,M1a,Distant metastasis category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Uveal Melanoma – Iris Melanoma,AJCC8,yp,M,M1b,Distant metastasis category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Uveal Melanoma – Iris Melanoma,AJCC8,yp,M,M1c,Distant metastasis category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Vagina,AJCC7,any,T,T1,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Vagina,AJCC7,any,T,T1-T3,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Vagina,AJCC7,any,T,T2,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Vagina,AJCC7,any,T,T3,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Vagina,AJCC7,any,T,T4,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Vagina,AJCC7,any,T,Tis,Carcinoma in situ or site-specific in-situ category; site-specific wording requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Vagina,AJCC7,any,N,N0,No regional lymph node metastasis; site-specific wording requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Vagina,AJCC7,any,N,N1,Regional lymph node category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Vagina,AJCC7,any,M,M0,No distant metastasis; site-specific wording requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Vagina,AJCC7,any,M,M1,Distant metastasis category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Vagina,AJCC8,any,T,T0,No evidence of primary tumor,,strict_table_extracted_v1_6,173,Definition of Primary Tumor (T),strict_table_extraction_v1_6
Vagina,AJCC8,any,T,T1,Tumor confined to the vagina,,strict_table_extracted_v1_6,173,Definition of Primary Tumor (T),strict_table_extraction_v1_6
Vagina,AJCC8,any,T,T1-T3,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required. | SURROGATE_AJCC8_DEFINITION_FROM_AJCC7_REVIEW_REQUIRED_v1.7: AJCC8 explicit definition not extractable from uploaded PDF; AJCC7 wording displayed pending cancer committee validation.,fallback_from_AJCC7_for_AJCC8_review_required_v1_7,,,surrogate_definition_from_AJCC7_v1_7
Vagina,AJCC8,any,T,T1a,"Tumor confined to the vagina, measuring ≤2.0 cm",,strict_table_extracted_v1_6,173,Definition of Primary Tumor (T),strict_table_extraction_v1_6
Vagina,AJCC8,any,T,T1b,"Tumor confined to the vagina, measuring >2.0 cm",,strict_table_extracted_v1_6,173,Definition of Primary Tumor (T),strict_table_extraction_v1_6
Vagina,AJCC8,any,T,T2,II Tumor invading paravaginal tissues but not to pelvic sidewall,,strict_table_extracted_v1_6,173,Definition of Primary Tumor (T),strict_table_extraction_v1_6
Vagina,AJCC8,any,T,T2a,"II Tumor invading paravaginal tissues but not to pelvic wall, measuring ≤2.0 cm",,strict_table_extracted_v1_6,173,Definition of Primary Tumor (T),strict_table_extraction_v1_6
Vagina,AJCC8,any,T,T2b,"II Tumor invading paravaginal tissues but not to pelvic wall, measuring >2.0 cm",,strict_table_extracted_v1_6,173,Definition of Primary Tumor (T),strict_table_extraction_v1_6
Vagina,AJCC8,any,T,T3,III Tumor extending to the pelvic sidewall* and/or causing hydronephrosis or nonfunctioning kidney,,strict_table_extracted_v1_6,173,Definition of Primary Tumor (T),strict_table_extraction_v1_6
Vagina,AJCC8,any,T,T4,"IVA Tumor invading the mucosa of the bladder or rectum and/or extending beyond the true pelvis (bullous edema is not sufficient evidence to classify a tumor as T4) *Pelvic sidewall is defined as the muscle, fascia, neurovascular struc- tures, or skeletal portions of the bony pelvis. On rectal examination, there is no cancer-free space between the tumor and pelvic sidewall.",,strict_table_extracted_v1_6,173,Definition of Primary Tumor (T),strict_table_extraction_v1_6
Vagina,AJCC8,any,T,TX,Primary tumor cannot be assessed,,strict_table_extracted_v1_6,173,Definition of Primary Tumor (T),strict_table_extraction_v1_6
Vagina,AJCC8,any,T,Tis,Carcinoma in situ or site-specific in-situ category; site-specific wording requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required. | SURROGATE_AJCC8_DEFINITION_FROM_AJCC7_REVIEW_REQUIRED_v1.7: AJCC8 explicit definition not extractable from uploaded PDF; AJCC7 wording displayed pending cancer committee validation.,fallback_from_AJCC7_for_AJCC8_review_required_v1_7,,,surrogate_definition_from_AJCC7_v1_7
Vagina,AJCC8,any,N,N0,No regional lymph node metastasis,,strict_table_extracted_v1_6,173,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
Vagina,AJCC8,any,N,N0(i+),Isolated tumor cells in regional lymph node(s) no greater than 0.2 mm,,strict_table_extracted_v1_6,173,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
Vagina,AJCC8,any,N,N1,III Pelvic or inguinal lymph node metastasis,,strict_table_extracted_v1_6,173,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
Vagina,AJCC8,any,N,NX,Regional lymph nodes cannot be assessed,,strict_table_extracted_v1_6,173,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
Vagina,AJCC8,any,M,M0,No distant metastasis,,strict_table_extracted_v1_6,173,Definition of Distant Metastasis (M),strict_table_extraction_v1_6
