edition,page,hit_type,context
AJCC8,209,definitions_tnm,66 Summary of Changes Change Details of Change Level of Evidence Deﬁnition of Primary Tumor (T) T1 and T2 deﬁnitions have been revised to include invasion of the conjunctival basement membrane. II Prognostic Factors Expanded Emerging Prognostic Factors list II and III To access the AJCC cancer st
AJCC8,209,chapter_summary,"w W. Wilson, Christian W. Wittekind, Sarah E. Coupland, and Paul T. Finger 65 CHAPTER SUMMARY Cancers Staged Using This Staging System The classiﬁcation applies only to carcinoma of the conjunctiva. Other tumors of the conjunctiva, including secondary conjunc- tival tumors (e.g., intraocular tumo"
AJCC8,211,definitions_tnm,67 Summary of Changes Change Details of Change Level of Evidence Deﬁnition of Primary Tumor (T) Criteria of T categories have changed to describe circumferential extent. III Deﬁnition of Regional Lymph Node (N) Criteria of N category have changed to describe whether a biopsy was performed. III H
AJCC8,211,chapter_summary,"tian W. Wittekind, Michelle D. Williams, Victor G. Prieto, and Paul T. Finger CHAPTER SUMMARY Cancers Staged Using This Staging System Melanomas arising from the bulbar and palpebral conjunctiva and from the caruncle Cancers Not Staged Using This Staging System These histopathologic types of can"
AJCC8,212,stage_group,"cant outcome data of this rare tumor that may be used to create evidence-based stage groups. ANATOMY Primary Site(s) The conjunctiva is a thin and transparent mucous membrane that secretes mucous material from goblet cells, which con- tributes to the tear ﬁlm. Beyond that, it serves to protect"
AJCC8,213,stage_group,"ow evidence of ulceration. PROGNOSTIC FACTORS Prognostic Factors Required for Stage Grouping Beyond the factors used to assign T, N, or M categories, no additional prognostic factors are required for stage grouping. Additional Factors Recommended for Clinical Care BRAF BRAF mutational status o"
AJCC8,213,definitions_tnm,"te will be evaluated, and those that meet all AJCC criteria will be endorsed. DEFINITIONS OF AJCC TNM Deﬁnition of Primary Tumor (T) Clinical Tumor (cT) cT Category cT Criteria TX Primary tumor cannot be assessed T0 No evidence of primary tumor cT Category cT Criteria T1 Tumor of the bulbar conj"
AJCC8,215,definitions_tnm,"e will be evalu- ated, and those that meet all AJCC criteria will be endorsed. DEFINITIONS OF AJCC TNM Deﬁnition of Primary Tumor (T) Iris Melanomas T Category T Criteria TX Primary tumor cannot be assessed T0 No evidence of primary tumor T1 Tumor limited to the iris T1a Tumor limited to the iri"
AJCC8,216,stage_group,metastasis 3.1–8.0 cm M1c Largest diameter of the largest metastasis ≥8.1 cm AJCC PROGNOSTIC STAGE GROUPS Choroidal and Ciliary Body Melanomas When T is… And N is… And M is… Then the stage group is… T1a N0 M0 I T1b–d N0 M0 IIA T2a N0 M0 IIA T2b N0 M0 IIB T3a N0 M0 IIB T2c–d N0 M0 IIIA T3b–c N0 M
AJCC8,217,stage_group,"e Trait (H) Introduction of the deﬁnition of H1 to indicate a heritable trait I AJCC Prognostic Stage Groups Introduction of stage groups for clinical and pathological staging based on cT1–cT4 and pT1–pT4 II To access the AJCC cancer staging forms, please visit www.cancerstaging.org. ICD-O-3 Topo"
AJCC8,217,definitions_tnm,N/A Summary of Changes Change Details of Change Level of Evidence Deﬁnition of Primary Tumor (T) Changes to the deﬁnitions of cT1 to cT4 II Deﬁnition of Primary Tumor (T) Changes to the deﬁnitions of pT1 to pT4 I Deﬁnition of Regional Lymph Node (N) Changes to the deﬁnition of N1 II Deﬁnition of Di
AJCC8,217,chapter_summary,"higenobu Suzuki, William L. Carroll, Sarah E. Coupland, and Paul T. Finger 68 CHAPTER SUMMARY Cancers Staged Using This Staging System Retinoblastoma Cancers Not Staged Using This Staging System These histopathologic types of cancer … Are staged according to the classiﬁcation for … And can be f"
AJCC8,219,definitions_tnm,"833 68 DEFINITIONS OF AJCC TNM Clinical Classiﬁcation (cTNM) Deﬁnition of Primary Tumor (cT) Each eye is scored for cT criteria, and the cT category for the patient is based on the most advanced eye. cT Category cT Criteria"
AJCC8,220,stage_group,"topathologic conﬁrmation of tumor in the cerebrospinal ﬂuid or CNS parenchyma AJCC PROGNOSTIC STAGE GROUPS Clinical Stage (cTNM) When cT is.. And N is … And M is … And H is … Then the clinical stage group is … cT1, cT2, cT3 cN0 cM0 Any H I cT4a cN0 cM0 Any H II cT4b cN0 cM0 Any H III Any T cN1"
AJCC8,221,definitions_tnm,"71 Summary of Changes Change Details of Change Level of Evidence Deﬁnition of Primary Tumor (T) T1–T3 category deﬁnitions now are based on size, with three modiﬁers for each category: a: no periosteal or bone involvement b: periosteal involvement only c: periosteal and bone involvement III Deﬁnit"
AJCC8,221,chapter_summary,"d, Vivian Yin, Wolfgang A.G. Sauerwein, Sarah E. Coupland, and Paul T. Finger CHAPTER SUMMARY Cancers Staged Using This Staging System Carcinomas of the lacrimal gland Cancers Not Staged Using This Staging System These histopathologic types of cancer… Are staged according to the classiﬁcation fo"
AJCC8,223,chapter_summary,"fgang A.G. Sauerwein, Hakan Demirci, Sarah E. Coupland, and Paul T. Finger 70 CHAPTER SUMMARY Cancers Staged Using This Staging System Sarcomas Cancers Not Staged Using This Staging System These histopathologic types of cancer… Are staged according to the classiﬁcation for… And can be found in c"
AJCC8,225,definitions_tnm,"79 Summary of Changes Change Details of Change Level of Evidence Deﬁnition of Primary Tumor (T) T categories have been revised and are now based on anatomic extent of disease instead of tumor size. Subcategories for T1, T2, T3, and T4 have been removed. II Deﬁnition of Regional Lymph Node (N)"
AJCC8,225,chapter_summary,"a Chevez-Barrios, Valerie A. White, Sarah E. Coupland, and Paul T. Finger 71 CHAPTER SUMMARY Cancers Staged Using This Staging System The lymphomas staged according to this system are primary lymphomas arising in the ocular adnexa—namely, the conjunc- tiva, eyelids, lacrimal gland, lacrimal drai"
AJCC8,227,stage_group,b Lymphomatous involvement of the bone marrow M1c Both M1a and M1b involvement AJCC PROGNOSTIC STAGE GROUPS There is no prognostic stage grouping for OAL. REGISTRY DATA COLLECTION VARIABLES 1. History of rheumatoid arthritis 2. History of Sjögren's syndrome 3. History of connective tissue disea
AJCC8,227,definitions_tnm,"e will be evalu- ated, and those that meet all AJCC criteria will be endorsed. DEFINITIONS OF AJCC TNM Deﬁnition of Primary Tumor (T) T Category T Criteria TX Lymphoma extent not speciﬁed T0 No evidence of lymphoma T1 Lymphoma involving the conjunctiva alone without eyelid or orbital involvement"
AJCC8,228,chapter_summary,"s, David Schiff, Theresa M. Vallerand, Patrick Y. Wen, and Maria Werner-Wasik CHAPTER SUMMARY Cancers staged using this staging system Most tumors of the central nervous system are staged in this section, with the exception of some sarcomas arising in speciﬁc sites, as described in Cancers Not S"
AJCC8,231,stage_group,"882 Change Details of Changes Level of Evidence AJCC Prognostic Stage Groups The deﬁnition of Stages I, II, III, IV was changed for patients older than 55 years at diagnosis. I AJCC Prognostic Stage Groups Stage I now includes T1 and T2 tumors if N0/NX and M0 in pati"
AJCC8,231,definitions_tnm,"with any T or N in patients older than 55 years at diagnosis. I Deﬁnition of Primary Tumor (T) Unlike previous editions where all anaplastic tumors were classiﬁed as having T4 disease, the T category for anaplastic thyroid cancers will now use the same deﬁnitions used for differentiated thyroi"
AJCC8,233,stage_group,"thyroglobulin antibodies). PROGNOSTIC FACTORS Prognostic Factors Required for Stage Grouping Age at Diagnosis Unlike with most malignancies, age at diagnosis of thyroid cancer is almost always identiﬁed as an independent predic- tor of disease-speciﬁc survival (DSS) in the published stag- ing s"
AJCC8,234,definitions_tnm,"e will be evaluated, and those that meet all AJCC criteria will be endorsed. DEFINITIONS OF AJCC TNM Deﬁnition of Primary Tumor (T) Papillary, Follicular, Poorly Differentiated, Hürthle Cell and Anaplastic Thyroid Carcinoma T Category T Criteria TX Primary tumor cannot be assessed T0 No eviden"
AJCC8,235,stage_group,tasis (M) M Category M Criteria M0 No distant metastasis M1 Distant metastasis AJCC PROGNOSTIC STAGE GROUPS Differentiated When age at diagnosis is… And T is… And N is… And M is… Then the stage group is… <55 years Any T Any N M0 I <55 years Any T Any N M1 II ≥55 years T1 N0/NX M0 I ≥55 years
AJCC8,236,chapter_summary,"a, Rathan M. Subramaniam, Tracy S. Wang, Lori J. Wirth, and Nancy D. Perrier CHAPTER SUMMARY Cancers Staged Using This Staging System Medullary thyroid cancer Cancers Not Staged Using This Staging System These histopathologic types of cancer… Are staged according to the classiﬁcation for… And c"
AJCC8,239,stage_group,tasis (M) M Category M Criteria M0 No distant metastasis M1 Distant metastasis AJCC PROGNOSTIC STAGE GROUPS When T is… And N is… And M is… Then the stage group is… T1 N0 M0 I T2 N0 M0 II T3 N0 M0 II T1–3 N1a M0 III T4a Any N M0 IVA T1–3 N1b M0 IVA T4b Any N M0 IVB Any T Any N M1 IVC REGISTRY DATA
AJCC8,239,definitions_tnm,905 74 DEFINITIONS OF AJCC TNM Deﬁnition of Primary Tumor (T) T Category T Criteria TX Primary tumor cannot be assessed T0 No evidence of primary tumor T1 Tumor ≤2 cm in greatest dimension limited to the thyroid T1a Tumor ≤1
AJCC8,240,chapter_summary,"han M. Subramaniam, James D. Brierley, Raja R. Seethala, and Nancy D. Perrier CHAPTER SUMMARY Cancers Staged Using This Staging System Parathyroid carcinoma Summary of Changes This is a new chapter for the AJCC Cancer Staging Manual. 75 ICD-O-3 Topography Codes Code Description C75.0 Parathyroi"
AJCC8,241,stage_group,"that invades surrounding organs or large vessels (renal vein or vena cava). I AJCC Prognostic Stage Groups To be congruent with ENSAT, Stage III now includes T3N0–1M0 and T4N0–1M0 as well as T1–2N0–1M0. T3–4 lesions, regardless of node status, are part of the Stage III grouping. I AJCC Prognosti"
AJCC8,241,definitions_tnm,"N/A Summary of Changes Change Details of Change Level of Evidence Deﬁnition of Primary Tumor (T) To be congruent with the European Network for the Study of Adrenal Tumors (ENSAT), T4 is now deﬁned as tumor of any size that invades surrounding organs or large vessels (renal vein or vena cava). I A"
AJCC8,241,chapter_summary,"ma Alexandria T. Phan, Raymon H. Grogan, Eric Rohren, and Nancy D. Perrier 76 CHAPTER SUMMARY Cancers Staged Using This Staging System Adrenal cortical carcinoma Cancers Not Staged Using This Staging System These histopathologic types of cancer… Are staged according to the classiﬁcation for… And"
AJCC8,242,stage_group,"time, and it was adopted by the AJCC for the ﬁrst time as the deﬁnition of TNM Stage Grouping for ACC in the AJCC Cancer Staging Manual, 7th Edition (7th Edition). Since the release of the 7th Edition, there were at least two large “valida- tion” studies of the AJCC/UICC staging system. The resul"
AJCC8,243,chapter_summary,"Rohren, Raja R. Seethala, Tracy S. Wang, Herbert Chen, and Nancy D. Perrier CHAPTER SUMMARY Cancers Staged Using This Staging System Pheochromocytoma and paraganglioma Cancers Not Staged Using This Staging System These histopathologic types of cancer… Are staged according to the classiﬁcation"
AJCC8,246,stage_group,"C PMC criteria because it lacks discussion of how missing data were treated. AJCC PROGNOSTIC STAGE GROUPS Lugano Classiﬁcation for Hodgkin and Non- Hodgkin Lymphoma4 Stage Stage description Limited stage I Involvement of a single lymphatic site (i.e., nodal region, Waldeyer’s ring, thymus, or s"
AJCC8,248,stage_group,"972 AJCC PROGNOSTIC STAGE GROUPS Pediatric Hodgkin Lymphomas Table 80.3 Lugano classiﬁcation applicable for pediatric Hodgkin lymphomas Stage Stage description Limited stage I Involvement of a single lymphatic site (i.e., n"
AJCC8,249,stage_group,"of Change Level of Evidence Prognostic Factors Addition of prognostic tables I AJCC Prognostic Stage Groups TNM staging for non-mycosis fungoides/Sézary syndrome II ICD-O-3 Topography Codes Code Description C44.0 Skin of lip, NOS C44.2 External ear C44.3 Skin of other and unspeciﬁed parts of face C"
AJCC8,249,chapter_summary,"Steven T. Rosen, Andrew D. Zelenetz, Elaine S. Jaffe, and John P. Leonard 81 CHAPTER SUMMARY Cancers Staged Using This Staging System Cutaneous lymphoma, mycosis fungoides, Sézary syndrome Cancers Not Staged Using This Staging System These histopathologic types of cancer… Are staged according to"
AJCC8,251,stage_group,"s B-Cell/T-Cell Lymphoma (Non-MF/SS) Lymphoma Prognostic Factors Required for Stage Grouping Beyond the factors used to assign T, N, or M categories, no additional prognostic factors are required for stage grouping.2 Additional Factors Recommended for Clinical Care The Lugano classiﬁcation incl"
AJCC8,251,definitions_tnm,tion of stage. A separate TNM staging system is used for non-MF/SS lymphomas. DEFINITIONS OF AJCC TNM Mycosis Fungoides and Sézary Syndrome Deﬁnition of Primary Tumor (T) ISCL/EORTC revision to the classiﬁcation of mycosis fun- goides and Sézary Syndrome Prognostic Factors Required for Stage Grou
AJCC8,253,stage_group,"s From Olsen et al.,1 with permission from the American Society of Hematology. AJCC PROGNOSTIC STAGE GROUPS Mycosis Fungoides and Sézary Syndrome ISCL/EORTC revision to the staging of mycosis fungoides and Sézary syndrome When T is… And N is… And M is… And peripheral blood involvement (B"
AJCC8,253,definitions_tnm,IABLES Mycosis Fungoides and Sézary Syndrome 1. Peripheral blood involvement DEFINITIONS OF AJCC TNM Primary Cutaneous B-Cell/T-Cell Lymphoma (Non-MF/SS) Lymphoma Deﬁnition of Primary Tumor (T) T Category T Criteria T1 Solitary skin involvement T1a Solitary lesion <5 cm T1b Solitary lesion ≥5 c
AJCC8,254,chapter_summary,", Michael M. Graham, Joseph Khoury, Elaine S. Jaffe, and John P. Leonard 82 CHAPTER SUMMARY Cancers Staged Using This Staging System Plasma cell myeloma Cancers Not Staged Using This Staging System Summary of Changes These histopathologic types of cancer… Are staged according to the classiﬁca"
